CO(GT),C6H6(GT),NOx(GT),NO2(GT),T,RH,AH,Date,Time,PollutionLevel
0.394957983,0.357927786,0.362407032,0.485294118,0.484304933,0.488162345,0.493948902,9/29/2004,20.00.00,2
0.159663866,0.193092622,0.16091954,0.391176471,0.47309417,0.505073281,0.497086508,9/29/2004,21.00.00,2
0.159663866,0.1711146,0.168356998,0.367647059,0.441704036,0.555806088,0.499775885,9/29/2004,22.00.00,2
0.100840336,0.111459969,0.101419878,0.297058824,0.455156951,0.538895152,0.505602869,9/29/2004,23.00.00,1
0.075630252,0.089481947,0.073022312,0.232352941,0.434977578,0.567080045,0.502017033,9/30/2004,00.00.00,1
0,0.083202512,0,0,0.410313901,0.598647125,0.49574182,9/30/2004,01.00.00,0
0,0.045525903,0,0,0.392376682,0.632468997,0.497534738,9/30/2004,02.00.00,0
0,0.029827316,0,0,0.430493274,0.567080045,0.497086508,9/30/2004,03.00.00,0
0,0.037676609,0,0,0.372197309,0.671927847,0.500672344,9/30/2004,04.00.00,0
0,0.062794349,0,0,0.392376682,0.643742954,0.506947557,9/30/2004,05.00.00,0
0,0.127158556,0,0,0.394618834,0.649379932,0.514119229,9/30/2004,06.00.00,1
0,0.389324961,0,0,0.403587444,0.642615558,0.523083819,9/30/2004,07.00.00,2
0,0.569858713,0,0,0.414798206,0.630214205,0.528014343,9/30/2004,08.00.00,2
0,0.328100471,0,0,0.417040359,0.644870349,0.544598835,9/30/2004,09.00.00,2
0,0.348508634,0,0,0.452914798,0.597519729,0.556252801,9/30/2004,10.00.00,2
0,0.368916797,0,0,0.477578475,0.564825254,0.562079785,9/30/2004,11.00.00,2
0.142857143,0.169544741,0,0,0.551569507,0.482525366,0.584939489,9/30/2004,12.00.00,1
0.142857143,0.175824176,0.150777552,0.297058824,0.551569507,0.497181511,0.604213357,9/30/2004,13.00.00,1
0.18487395,0.237048666,0.180527383,0.332352941,0.573991031,0.489289741,0.629762438,9/30/2004,14.00.00,2
0.235294118,0.273155416,0.208248817,0.355882353,0.585201794,0.480270575,0.635141192,9/30/2004,15.00.00,2
0.327731092,0.367346939,0.285327924,0.429411765,0.578475336,0.505073281,0.656207978,9/30/2004,16.00.00,2
0.546218487,0.563579278,0.421230561,0.552941176,0.569506726,0.540022548,0.688032273,9/30/2004,17.00.00,2
0.529411765,0.533751962,0.386747803,0.535294118,0.551569507,0.563697858,0.683101748,9/30/2004,18.00.00,2
0.478991597,0.472527473,0.347532116,0.488235294,0.529147982,0.613303269,0.703272075,9/30/2004,19.00.00,2
0.369747899,0.313971743,0.279918864,0.417647059,0.506726457,0.670800451,0.724338861,9/30/2004,20.00.00,2
0.134453782,0.164835165,0.096686951,0.247058824,0.495515695,0.691093574,0.722994173,9/30/2004,21.00.00,1
0.12605042,0.141287284,0.099391481,0.255882353,0.495515695,0.691093574,0.719408337,9/30/2004,22.00.00,1
0.142857143,0.167974882,0.107505071,0.267647059,0.47309417,0.729425028,0.715374272,9/30/2004,23.00.00,1
0.159663866,0.163265306,0.1392833,0.267647059,0.455156951,0.748590755,0.69878978,10/1/2004,00.00.00,1
0.134453782,0.152276295,0.094658553,0.217647059,0.434977578,0.781285231,0.691169879,10/1/2004,01.00.00,1
0.109243697,0.108320251,0.089249493,0.202941176,0.426008969,0.798196167,0.691169879,10/1/2004,02.00.00,0
0.067226891,0.062794349,0,0,0.452914798,0.741826381,0.692066338,10/1/2004,03.00.00,0
0.050420168,0.047095761,0.054766734,0.158823529,0.443946188,0.757609921,0.686687584,10/1/2004,04.00.00,0
0.058823529,0.067503925,0.081135903,0.176470588,0.426008969,0.792559188,0.686239355,10/1/2004,05.00.00,0
0.134453782,0.153846154,0.188640974,0.202941176,0.421524664,0.809470124,0.688928732,10/1/2004,06.00.00,2
0.243697479,0.270015699,0.265043949,0.267647059,0.452914798,0.74746336,0.696996862,10/1/2004,07.00.00,2
0.344537815,0.437990581,0.292765382,0.285294118,0.466367713,0.724915445,0.700582698,10/1/2004,08.00.00,2
0.31092437,0.321821036,0.359026369,0.335294118,0.5,0.66854566,0.704168534,10/1/2004,09.00.00,2
0.302521008,0.332810047,0.418526031,0.379411765,0.520179372,0.638105975,0.714029583,10/1/2004,10.00.00,2
0.285714286,0.312401884,0.352941176,0.402941176,0.533632287,0.616685457,0.711340206,10/1/2004,11.00.00,2
0.31092437,0.331240188,0.341446924,0.394117647,0.52690583,0.633596392,0.719408337,10/1/2004,12.00.00,2
0.344537815,0.350078493,0.314401623,0.388235294,0.535874439,0.613303269,0.715374272,10/1/2004,13.00.00,2
0.268907563,0,0.258958756,0.361764706,0,0,0,10/1/2004,14.00.00,2
0.201680672,0.202511774,0.187964841,0.308823529,0.569506726,0.534385569,0.679964142,10/1/2004,15.00.00,2
0.285714286,0.288854003,0.251521298,0.4,0.591928251,0.511837655,0.69027342,10/1/2004,16.00.00,2
0.470588235,0.416012559,0.365111562,0.497058824,0.578475336,0.528748591,0.689376961,10/1/2004,17.00.00,2
0,0.461538462,0,0,0.567264574,0.559188275,0.708650829,10/1/2004,18.00.00,2
0,0.529042386,0,0,0.542600897,0.612175874,0.722545944,10/1/2004,19.00.00,2
0,0.312401884,0,0,0.511210762,0.655016911,0.714926042,10/1/2004,20.00.00,2
0,0.211930926,0,0,0.48206278,0.712514092,0.71671896,10/1/2004,21.00.00,2
0,0.175824176,0,0,0.477578475,0.710259301,0.7082026,10/1/2004,22.00.00,1
0,0.142857143,0,0,0.466367713,0.722660654,0.696548633,10/1/2004,23.00.00,1
0,0.1711146,0,0,0.461883408,0.721533258,0.688032273,10/2/2004,00.00.00,1
0,0.131868132,0,0,0.461883408,0.714768884,0.680860601,10/2/2004,01.00.00,1
0,0.111459969,0,0,0.457399103,0.726042841,0.682205289,10/2/2004,02.00.00,0
0,0.067503925,0,0,0.477578475,0.687711387,0.685342896,10/2/2004,03.00.00,0
0,0.062794349,0,0,0.459641256,0.721533258,0.683549978,10/2/2004,04.00.00,0
0,0.091051805,0,0,0.455156951,0.736189402,0.686687584,10/2/2004,05.00.00,0
0,0.098901099,0,0,0.450672646,0.742953777,0.686687584,10/2/2004,06.00.00,0
0,0.193092622,0,0,0.452914798,0.73957159,0.688928732,10/2/2004,07.00.00,2
0,0.208791209,0,0,0.47309417,0.70800451,0.693859256,10/2/2004,08.00.00,2
0,0.196232339,0,0,0.504484305,0.648252537,0.695652174,10/2/2004,09.00.00,2
0,0.164835165,0,0,0.542600897,0.585118377,0.691618108,10/2/2004,10.00.00,1
0,0.189952904,0,0,0.565022422,0.551296505,0.692066338,10/2/2004,11.00.00,2
0,0.189952904,0,0,0.578475336,0.538895152,0.701927387,10/2/2004,12.00.00,2
0,0.175824176,0,0,0.576233184,0.554678692,0.71671896,10/2/2004,13.00.00,1
0,0.113029827,0,0,0.578475336,0.559188275,0.726580009,10/2/2004,14.00.00,0
0,0.136577708,0,0,0.576233184,0.550169109,0.713133124,10/2/2004,15.00.00,1
0,0.150706436,0,0,0.594170404,0.517474634,0.700582698,10/2/2004,16.00.00,1
0,0.182103611,0,0,0.569506726,0.551296505,0.701479157,10/2/2004,17.00.00,1
0,0.199372057,0,0,0.547085202,0.591882751,0.709547288,10/2/2004,18.00.00,2
0,0.324960754,0,0,0.535874439,0.615558061,0.714477813,10/2/2004,19.00.00,2
0,0.279434851,0,0,0.513452915,0.65276212,0.715374272,10/2/2004,20.00.00,2
0,0.175824176,0,0,0.495515695,0.688838782,0.717615419,10/2/2004,21.00.00,1
0,0.169544741,0,0,0.466367713,0.73957159,0.712684895,10/2/2004,22.00.00,1
0,0.147566719,0,0,0.486547085,0.685456595,0.700582698,10/2/2004,23.00.00,1
0,0.133437991,0,0,0.47309417,0.70800451,0.695203944,10/3/2004,00.00.00,1
0,0.102040816,0,0,0.464125561,0.712514092,0.683101748,10/3/2004,01.00.00,0
0,0.080062794,0,0,0.475336323,0.693348365,0.683101748,10/3/2004,02.00.00,0
0,0.070643642,0,0,0.455156951,0.728297632,0.680412371,10/3/2004,03.00.00,0
0,0.06122449,0,0,0.452914798,0.726042841,0.674137158,10/3/2004,04.00.00,0
0,0.051805338,0,0,0.450672646,0.736189402,0.679067683,10/3/2004,05.00.00,0
0,0.050235479,0,0,0.446188341,0.744081172,0.678619453,10/3/2004,06.00.00,0
0,0.08477237,0,0,0.443946188,0.748590755,0.679067683,10/3/2004,07.00.00,0
0,0.087912088,0,0,0.457399103,0.722660654,0.680412371,10/3/2004,08.00.00,0
0,0.117739403,0,0,0.484304933,0.685456595,0.694755715,10/3/2004,09.00.00,0
0,0.167974882,0,0,0.52690583,0.614430665,0.696996862,10/3/2004,10.00.00,1
0,0.131868132,0,0,0.576233184,0.525366404,0.677274765,10/3/2004,11.00.00,1
0,0.177394035,0,0,0.596412556,0.492671928,0.673688929,10/3/2004,12.00.00,1
0,0.130298273,0,0,0.614349776,0.471251409,0.675033617,10/3/2004,13.00.00,1
0,0.094191523,0,0,0.614349776,0.482525366,0.687584043,10/3/2004,14.00.00,0
0,0.105180534,0,0,0.607623318,0.488162345,0.683998207,10/3/2004,15.00.00,0
0,0.09733124,0,0,0.603139013,0.500563698,0.695203944,10/3/2004,16.00.00,0
0,0.120879121,0,0,0.603139013,0.500563698,0.696548633,10/3/2004,17.00.00,0
0,0.172684458,0,0,0.553811659,0.585118377,0.711340206,10/3/2004,18.00.00,1
0,0.326530612,0,0,0.531390135,0.626832018,0.720304796,10/3/2004,19.00.00,2
0,0.335949765,0,0,0.50896861,0.671927847,0.728821156,10/3/2004,20.00.00,2
0,0.163265306,0,0,0.49103139,0.69222097,0.714926042,10/3/2004,21.00.00,1
0,0.130298273,0,0,0.493273543,0.674182638,0.700134469,10/3/2004,22.00.00,1
0,0.12244898,0,0,0.459641256,0.73167982,0.693411026,10/3/2004,23.00.00,1
0,0.086342229,0,0,0.443946188,0.754227734,0.684894666,10/4/2004,00.00.00,0
0,0.081632653,0,0,0.412556054,0.807215333,0.67234424,10/4/2004,01.00.00,0
0,0.050235479,0,0,0.423766816,0.773393461,0.664276109,10/4/2004,02.00.00,0
0,0.042386185,0,0,0.399103139,0.815107103,0.652173913,10/4/2004,03.00.00,0
0,0.047095761,0,0,0.383408072,0.833145434,0.639175258,10/4/2004,04.00.00,0
0,0.062794349,0,0,0.396860987,0.792559188,0.631555356,10/4/2004,05.00.00,0
0,0.087912088,0,0,0.383408072,0.809470124,0.624831914,10/4/2004,06.00.00,0
0,0.174254317,0,0,0.410313901,0.760992108,0.629314209,10/4/2004,07.00.00,1
0,0.315541601,0,0,0.414798206,0.75535513,0.633796504,10/4/2004,08.00.00,2
0,0.370486656,0,0,0.446188341,0.695603157,0.636037651,10/4/2004,09.00.00,2
0,0.32967033,0,0,0.513452915,0.593010147,0.650829225,10/4/2004,10.00.00,2
0,0.342229199,0,0,0.542600897,0.552423901,0.653966831,10/4/2004,11.00.00,2
0,0.346938776,0,0,0.578475336,0.503945885,0.653966831,10/4/2004,12.00.00,2
0,0.285714286,0,0,0.582959641,0.501691094,0.660242044,10/4/2004,13.00.00,2
0,0.222919937,0,0,0.607623318,0.453213078,0.63738234,10/4/2004,14.00.00,2
0,0.233908948,0,0,0.614349776,0.448703495,0.641864635,10/4/2004,15.00.00,2
0,0.331240188,0,0,0.647982063,0.409244645,0.640519946,10/4/2004,16.00.00,2
0,0.47566719,0,0,0.6367713,0.422773393,0.638727028,10/4/2004,17.00.00,2
0,0.653061224,0,0,0.582959641,0.494926719,0.652622143,10/4/2004,18.00.00,2
0,0.701726845,0,0,0.544843049,0.559188275,0.666069027,10/4/2004,19.00.00,2
0,0.334379906,0,0,0.522421525,0.597519729,0.669654863,10/4/2004,20.00.00,2
0,0.156985871,0,0,0.506726457,0.621195039,0.667861945,10/4/2004,21.00.00,1
0,0.139717425,0,0,0.475336323,0.66854566,0.662931421,10/4/2004,22.00.00,1
0,0.116169545,0,0,0.461883408,0.686583991,0.656207978,10/4/2004,23.00.00,0
0,0.100470958,0,0,0.448430493,0.711386697,0.653966831,10/5/2004,00.00.00,0
0,0.058084772,0,0,0.441704036,0.714768884,0.644554012,10/5/2004,01.00.00,0
0,0.039246468,0,0,0.466367713,0.662908681,0.641416405,10/5/2004,02.00.00,0
0,0.042386185,0,0,0.399103139,0.78692221,0.630210668,10/5/2004,03.00.00,0
0,0.039246468,0,0,0.421524664,0.736189402,0.62841775,10/5/2004,04.00.00,0
0,0.064364207,0,0,0.394618834,0.783540023,0.622590766,10/5/2004,05.00.00,0
0,0.12244898,0,0,0.390134529,0.785794814,0.614522636,10/5/2004,06.00.00,1
0,0.483516484,0,0,0.390134529,0.790304397,0.617660242,10/5/2004,07.00.00,2
0,0.4144427,0,0,0.414798206,0.738444194,0.618108472,10/5/2004,08.00.00,2
0,0.339089482,0,0,0.461883408,0.659526494,0.629762438,10/5/2004,09.00.00,2
0,0.357927786,0,0,0.535874439,0.549041714,0.639623487,10/5/2004,10.00.00,2
0,0.302982732,0,0,0.582959641,0.493799324,0.649932766,10/5/2004,11.00.00,2
0,0.477237049,0,0,0.641255605,0.420518602,0.64634693,10/5/2004,12.00.00,2
0,0.367346939,0,0,0.625560538,0.428410372,0.628865979,10/5/2004,13.00.00,2
0,0.26844584,0,0,0.6367713,0.423900789,0.640071717,10/5/2004,14.00.00,2
0,0.229199372,0,0,0.639013453,0.420518602,0.642312864,10/5/2004,15.00.00,2
0,0.339089482,0,0,0.69058296,0.358511838,0.623487225,10/5/2004,16.00.00,2
0,0.500784929,0,0,0.665919283,0.373167982,0.607350964,10/5/2004,17.00.00,2
0,0.635792779,0,0,0.605381166,0.453213078,0.634692963,10/5/2004,18.00.00,2
0,0.653061224,0,0,0.573991031,0.535512965,0.68982519,10/5/2004,19.00.00,2
0,0.375196232,0,0,0.535874439,0.644870349,0.751680861,10/5/2004,20.00.00,2
0,0.318681319,0,0,0.50896861,0.685456595,0.7431645,10/5/2004,21.00.00,2
0,0.200941915,0,0,0.488789238,0.675310034,0.694307485,10/5/2004,22.00.00,2
0,0.136577708,0,0,0.502242152,0.657271702,0.699686239,10/5/2004,23.00.00,1
0,0.106750392,0,0,0.486547085,0.678692221,0.692066338,10/6/2004,00.00.00,0
0,0.083202512,0,0,0.475336323,0.69222097,0.683998207,10/6/2004,01.00.00,0
0,0.072213501,0,0,0.432735426,0.77113867,0.678171224,10/6/2004,02.00.00,0
0,0.050235479,0,0,0.443946188,0.733934611,0.667861945,10/6/2004,03.00.00,0
0,0.043956044,0,0,0.448430493,0.709131905,0.649932766,10/6/2004,04.00.00,0
0,0.056514914,0,0,0.410313901,0.772266065,0.640519946,10/6/2004,05.00.00,0
0,0.09733124,0,0,0.405829596,0.772266065,0.630658897,10/6/2004,06.00.00,0
0,0.379905808,0,0,0.394618834,0.79481398,0.630210668,10/6/2004,07.00.00,2
0,0.502354788,0,0,0.410313901,0.764374295,0.631555356,10/6/2004,08.00.00,2
0,0.405023548,0,0,0.457399103,0.689966178,0.648588077,10/6/2004,09.00.00,2
0,0.254317111,0,0,0.504484305,0.626832018,0.671896011,10/6/2004,10.00.00,2
0,0.277864992,0,0,0.576233184,0.523111612,0.675481847,10/6/2004,11.00.00,2
0,0.259026688,0,0,0.600896861,0.502818489,0.693411026,10/6/2004,12.00.00,2
0,0.287284144,0,0,0.582959641,0.523111612,0.690721649,10/6/2004,13.00.00,2
0,0.229199372,0,0,0.589686099,0.518602029,0.693859256,10/6/2004,14.00.00,2
0,0.26844584,0,0,0.614349776,0.494926719,0.708650829,10/6/2004,15.00.00,2
0,0.270015699,0,0,0.66367713,0.413754228,0.669654863,10/6/2004,16.00.00,2
0,0.386185243,0,0,0.643497758,0.420518602,0.649484536,10/6/2004,17.00.00,2
0,0.422291994,0,0,0.576233184,0.497181511,0.642312864,10/6/2004,18.00.00,2
0,0.690737834,0,0,0.549327354,0.558060879,0.673240699,10/6/2004,19.00.00,2
0,0.486656201,0,0,0.522421525,0.613303269,0.68982519,10/6/2004,20.00.00,2
0,0.263736264,0,0,0.502242152,0.65276212,0.692514567,10/6/2004,21.00.00,2
0,0.172684458,0,0,0.50896861,0.629086809,0.682205289,10/6/2004,22.00.00,1
0,0.178963893,0,0,0.457399103,0.703494927,0.661586732,10/6/2004,23.00.00,1
0,0.155416013,0,0,0.455156951,0.72378805,0.675033617,10/7/2004,00.00.00,1
0,0.078492936,0,0,0.479820628,0.683201804,0.683101748,10/7/2004,01.00.00,0
0,0.058084772,0,0,0.455156951,0.74746336,0.701927387,10/7/2004,02.00.00,0
0,0.04866562,0,0,0.468609865,0.701240135,0.680412371,10/7/2004,03.00.00,0
0,0.045525903,0,0,0.446188341,0.745208568,0.68130883,10/7/2004,04.00.00,0
0,0.069073783,0,0,0.443946188,0.756482525,0.686239355,10/7/2004,05.00.00,0
0,0.116169545,0,0,0.450672646,0.726042841,0.670999552,10/7/2004,06.00.00,0
0,0.30455259,0,0,0.441704036,0.748590755,0.674137158,10/7/2004,07.00.00,2
0,0.582417582,0,0,0.468609865,0.703494927,0.682653519,10/7/2004,08.00.00,2
0,0.348508634,0,0,0.504484305,0.642615558,0.686239355,10/7/2004,09.00.00,2
0,0.290423862,0,0,0.52690583,0.602029312,0.683101748,10/7/2004,10.00.00,2
0,0.21978022,0,0,0.553811659,0.543404735,0.66337965,10/7/2004,11.00.00,2
0,0.2433281,0,0,0.607623318,0.461104848,0.6458987,10/7/2004,12.00.00,2
0,0.246467818,0,0,0.580717489,0.498308906,0.653518602,10/7/2004,13.00.00,2
0,0.246467818,0,0,0.603139013,0.471251409,0.652622143,10/7/2004,14.00.00,2
0,0.199372057,0,0,0.609865471,0.458850056,0.649036307,10/7/2004,15.00.00,2
0.243697479,0.240188383,0.180527383,0.255882353,0.641255605,0.423900789,0.648588077,10/7/2004,16.00.00,2
0.453781513,0.452119309,0.269100744,0.326470588,0.627802691,0.434047351,0.644105782,10/7/2004,17.00.00,2
0.445378151,0.409733124,0.282623394,0.35,0.565022422,0.516347238,0.648139848,10/7/2004,18.00.00,2
0.56302521,0.582417582,0.348208249,0.376470588,0.538116592,0.570462232,0.667413716,10/7/2004,19.00.00,2
0.588235294,0.56043956,0.452332657,0.344117647,0.520179372,0.616685457,0.685791125,10/7/2004,20.00.00,2
0.235294118,0.259026688,0.220419202,0.270588235,0.5,0.643742954,0.682205289,10/7/2004,21.00.00,2
0.142857143,0.172684458,0.141311697,0.214705882,0.488789238,0.656144307,0.674137158,10/7/2004,22.00.00,1
0.142857143,0.169544741,0.123732252,0.176470588,0.468609865,0.691093574,0.668758404,10/7/2004,23.00.00,1
0.142857143,0.150706436,0.111561866,0.176470588,0.461883408,0.698985344,0.664724339,10/8/2004,00.00.00,1
0.100840336,0.102040816,0.07505071,0.155882353,0.455156951,0.704622322,0.659793814,10/8/2004,01.00.00,0
0.058823529,0.056514914,0.045300879,0.138235294,0.459641256,0.70011274,0.662034962,10/8/2004,02.00.00,0
0.058823529,0.051805338,0,0,0.419282511,0.772266065,0.653966831,10/8/2004,03.00.00,0
0.067226891,0.069073783,0.059499662,0.126470588,0.408071749,0.792559188,0.649932766,10/8/2004,04.00.00,0
0.075630252,0.086342229,0.099391481,0.138235294,0.408071749,0.790304397,0.652173913,10/8/2004,05.00.00,0
0.142857143,0.169544741,0.188640974,0.147058824,0.408071749,0.789177001,0.650829225,10/8/2004,06.00.00,2
0.478991597,0.489795918,0.449628127,0.238235294,0.434977578,0.749718151,0.66337965,10/8/2004,07.00.00,2
0.361344538,0.389324961,0.400270453,0.220588235,0.437219731,0.754227734,0.67234424,10/8/2004,08.00.00,2
0.327731092,0.379905808,0.376605815,0.255882353,0.47309417,0.688838782,0.675033617,10/8/2004,09.00.00,2
0.428571429,0.46310832,0.468559838,0.376470588,0.520179372,0.616685457,0.688032273,10/8/2004,10.00.00,2
0.31092437,0.32967033,0.358350237,0.308823529,0.547085202,0.591882751,0.708650829,10/8/2004,11.00.00,2
0.277310924,0.307692308,0.278566599,0.297058824,0.591928251,0.516347238,0.696100403,10/8/2004,12.00.00,2
0.302521008,0.332810047,0.247464503,0.294117647,0.621076233,0.441939121,0.643657553,10/8/2004,13.00.00,2
0.268907563,0.282574568,0.232589588,0.288235294,0.627802691,0.446448703,0.660690273,10/8/2004,14.00.00,2
0.294117647,0.321821036,0.229208925,0.288235294,0.643497758,0.432919955,0.666069027,10/8/2004,15.00.00,2
0.201680672,0.244897959,0.200811359,0.288235294,0.639013453,0.444193912,0.679067683,10/8/2004,16.00.00,2
0.243697479,0.301412873,0.198782961,0.264705882,0.6367713,0.448703495,0.680860601,10/8/2004,17.00.00,2
0.193277311,0.313971743,0.142663962,0.247058824,0.591928251,0.517474634,0.697893321,10/8/2004,18.00.00,2
0.260504202,0.331240188,0.218390805,0.297058824,0.565022422,0.558060879,0.702375616,10/8/2004,19.00.00,2
0.243697479,0.291993721,0.22515213,0.288235294,0.558295964,0.573844419,0.710891977,10/8/2004,20.00.00,2
0.12605042,0.193092622,0.110209601,0.223529412,0.551569507,0.588500564,0.714926042,10/8/2004,21.00.00,2
0.12605042,0.161695447,0.102096011,0.208823529,0.538116592,0.613303269,0.719408337,10/8/2004,22.00.00,1
0.142857143,0.150706436,0.112914131,0.208823529,0.533632287,0.632468997,0.730614074,10/8/2004,23.00.00,1
0.134453782,0.155416013,0.117647059,0.194117647,0.5,0.683201804,0.720753026,10/9/2004,00.00.00,1
0.109243697,0.135007849,0.096010818,0.182352941,0.49103139,0.693348365,0.715822501,10/9/2004,01.00.00,1
0.117647059,0.114599686,0.104800541,0.170588235,0.47309417,0.727170237,0.714477813,10/9/2004,02.00.00,0
0.075630252,0.08477237,0,0,0.470852018,0.726042841,0.709547288,10/9/2004,03.00.00,0
0.075630252,0.080062794,0.064908722,0.141176471,0.477578475,0.720405862,0.714926042,10/9/2004,04.00.00,0
0.109243697,0.12244898,0.104124408,0.155882353,0.466367713,0.751972943,0.726131779,10/9/2004,05.00.00,1
0.109243697,0.128728414,0.142663962,0.161764706,0.461883408,0.760992108,0.726580009,10/9/2004,06.00.00,1
0.243697479,0.276295133,0.257606491,0.185294118,0.468609865,0.74746336,0.724787091,10/9/2004,07.00.00,2
0.268907563,0.315541601,0.317782285,0.202941176,0.48206278,0.718151071,0.72568355,10/9/2004,08.00.00,2
0.285714286,0.293563579,0.31372549,0.247058824,0.531390135,0.631341601,0.727924697,10/9/2004,09.00.00,2
0.302521008,0.306122449,0.304259635,0.279411765,0.582959641,0.543404735,0.716270731,10/9/2004,10.00.00,2
0.193277311,0.204081633,0.185260311,0.235294118,0.639013453,0.478015784,0.730165845,10/9/2004,11.00.00,2
0.260504202,0.285714286,0.206896552,0.255882353,0.630044843,0.510710259,0.760197221,10/9/2004,12.00.00,2
