CO(GT),C6H6(GT),NOx(GT),NO2(GT),Date,Time,PollutionLevel
0.31092437,0.240188383,0.356997972,0.420588235,1/11/2005,10.00.00,2
0.25210084,0.252747253,0.333333333,0.438235294,1/11/2005,13.00.00,2
0.302521008,0.295133438,0.356321839,0.414705882,1/11/2005,14.00.00,2
0.268907563,0.282574568,0.329276538,0.432352941,1/11/2005,15.00.00,2
0.327731092,0.315541601,0.392832995,0.467647059,1/11/2005,16.00.00,2
0.285714286,0.276295133,0.359026369,0.447058824,1/11/2005,17.00.00,2
0.327731092,0.302982732,0.334685598,0.423529412,1/11/2005,18.00.00,2
0.302521008,0.309262166,0.329276538,0.429411765,1/11/2005,19.00.00,2
0.394957983,0.384615385,0.402974983,0.476470588,1/11/2005,20.00.00,2
0.294117647,0.254317111,0.396213658,0.444117647,1/11/2005,23.00.00,2
0.201680672,0.178963893,0.269776876,0.361764706,1/12/2005,01.00.00,2
0.092436975,0.067503925,0,0,1/12/2005,03.00.00,0
0,0.065934066,0.109533469,0.25,1/12/2005,04.00.00,1
0.084033613,0.073783359,0.123732252,0.244117647,1/12/2005,05.00.00,1
0.117647059,0.114599686,0.24137931,0.288235294,1/12/2005,06.00.00,2
0.151260504,0.14599686,0.323867478,0.320588235,1/12/2005,07.00.00,2
0.319327731,0.279434851,0.576064909,0.405882353,1/12/2005,08.00.00,2
0.369747899,0.307692308,0.615280595,0.5,1/12/2005,10.00.00,2
0.294117647,0.271585557,0.512508452,0.576470588,1/12/2005,12.00.00,2
0.319327731,0.277864992,0.437457742,0.544117647,1/12/2005,13.00.00,2
0.285714286,0.285714286,0.331981068,0.508823529,1/12/2005,15.00.00,2
0.277310924,0.270015699,0.32183908,0.488235294,1/12/2005,16.00.00,2
0.394957983,0.398744113,0.419878296,0.520588235,1/12/2005,18.00.00,2
0.478991597,0.445839874,0.492224476,0.535294118,1/12/2005,19.00.00,2
0.470588235,0.431711146,0.484110886,0.488235294,1/12/2005,20.00.00,2
0.495798319,0.36577708,0.528735632,0.520588235,1/12/2005,21.00.00,2
0.243697479,0.180533752,0.264367816,0.361764706,1/13/2005,00.00.00,2
0.210084034,0.160125589,0.292765382,0.352941176,1/13/2005,01.00.00,2
0.134453782,0.098901099,0,0,1/13/2005,03.00.00,1
0.092436975,0.058084772,0.129817444,0.252941176,1/13/2005,04.00.00,1
0.075630252,0.050235479,0.108857336,0.226470588,1/13/2005,05.00.00,1
0.134453782,0.125588697,0.231913455,0.302941176,1/13/2005,07.00.00,2
0.260504202,0.25588697,0.421906694,0.373529412,1/13/2005,08.00.00,2
0.327731092,0.246467818,0.513860717,0.464705882,1/13/2005,10.00.00,2
0.302521008,0.259026688,0.482082488,0.514705882,1/13/2005,11.00.00,2
0.268907563,0.200941915,0.415821501,0.523529412,1/13/2005,12.00.00,2
0.18487395,0.177394035,0.215686275,0.397058824,1/13/2005,13.00.00,2
0.201680672,0.202511774,0.228532792,0.391176471,1/13/2005,14.00.00,2
0.226890756,0.221350078,0.256930358,0.394117647,1/13/2005,15.00.00,2
0.226890756,0.248037677,0.247464503,0.402941176,1/13/2005,16.00.00,2
0.327731092,0.312401884,0.38336714,0.470588235,1/13/2005,17.00.00,2
0.336134454,0.310832025,0.353617309,0.423529412,1/13/2005,19.00.00,2
0.277310924,0.204081633,0.315753888,0.379411765,1/13/2005,21.00.00,2
0.151260504,0.12244898,0.164976335,0.297058824,1/13/2005,23.00.00,1
0.226890756,0.138147567,0.214334009,0.329411765,1/14/2005,00.00.00,2
0.151260504,0.100470958,0.151453685,0.288235294,1/14/2005,01.00.00,1
0.109243697,0.070643642,0.118999324,0.264705882,1/14/2005,02.00.00,1
0.084033613,0.056514914,0,0,1/14/2005,03.00.00,0
0.092436975,0.065934066,0.06964165,0.173529412,1/14/2005,04.00.00,0
0.117647059,0.114599686,0.252873563,0.323529412,1/14/2005,07.00.00,2
0.420168067,0.384615385,0.511156187,0.467647059,1/14/2005,08.00.00,2
0.361344538,0.265306122,0.46653144,0.423529412,1/14/2005,09.00.00,2
0.344537815,0.277864992,0.509803922,0.432352941,1/14/2005,10.00.00,2
0.319327731,0.26844584,0.507099391,0.526470588,1/14/2005,11.00.00,2
0.277310924,0.273155416,0.354969574,0.470588235,1/14/2005,13.00.00,2
0.285714286,0.265306122,0.30290737,0.420588235,1/14/2005,16.00.00,2
0.420168067,0.381475667,0.495605139,0.576470588,1/14/2005,17.00.00,2
0.478991597,0.409733124,0.572684246,0.579411765,1/14/2005,18.00.00,2
0.487394958,0.4144427,0.517241379,0.555882353,1/14/2005,19.00.00,2
0.487394958,0.403453689,0.483434753,0.552941176,1/14/2005,20.00.00,2
0.420168067,0.285714286,0.484110886,0.558823529,1/14/2005,21.00.00,2
0.142857143,0.09733124,0.158891143,0.370588235,1/14/2005,22.00.00,2
0.193277311,0.117739403,0.198106829,0.379411765,1/15/2005,00.00.00,2
0.168067227,0.09733124,0.192697769,0.358823529,1/15/2005,02.00.00,2
0.134453782,0.080062794,0,0,1/15/2005,03.00.00,1
0,0.075353218,0.179851251,0.338235294,1/15/2005,04.00.00,2
0.092436975,0.04866562,0.106828938,0.270588235,1/15/2005,05.00.00,1
0.109243697,0.067503925,0.100067613,0.244117647,1/15/2005,07.00.00,1
0.226890756,0.166405024,0.336037863,0.455882353,1/15/2005,10.00.00,2
0.226890756,0.182103611,0.335361731,0.520588235,1/15/2005,12.00.00,2
0.369747899,0.284144427,0.435429344,0.623529412,1/15/2005,14.00.00,2
0.243697479,0.178963893,0.276538201,0.494117647,1/15/2005,16.00.00,2
0.31092437,0.273155416,0.432724814,0.535294118,1/15/2005,18.00.00,2
0.277310924,0.200941915,0.341446924,0.488235294,1/15/2005,20.00.00,2
0.302521008,0.230769231,0.378634212,0.494117647,1/15/2005,21.00.00,2
0.193277311,0.130298273,0.263015551,0.435294118,1/15/2005,22.00.00,2
0.25210084,0.174254317,0.332657201,0.444117647,1/15/2005,23.00.00,2
0.319327731,0.213500785,0.359026369,0.485294118,1/16/2005,00.00.00,2
0.176470588,0.119309262,0.198106829,0.376470588,1/16/2005,02.00.00,2
0.142857143,0.094191523,0,0,1/16/2005,03.00.00,1
0.142857143,0.092621664,0.148073022,0.338235294,1/16/2005,04.00.00,2
0.117647059,0.065934066,0.133874239,0.352941176,1/16/2005,05.00.00,2
0.100840336,0.070643642,0.112237999,0.311764706,1/16/2005,06.00.00,1
0.117647059,0.08477237,0.172413793,0.347058824,1/16/2005,07.00.00,2
0.142857143,0.098901099,0.159567275,0.382352941,1/16/2005,09.00.00,2
0.084033613,0.040816327,0.116294794,0.329411765,1/16/2005,10.00.00,2
0.084033613,0.040816327,0.093306288,0.282352941,1/16/2005,11.00.00,1
0.084033613,0.047095761,0.096686951,0.288235294,1/16/2005,13.00.00,1
0.092436975,0.043956044,0.118999324,0.329411765,1/16/2005,16.00.00,2
0.18487395,0.116169545,0.249492901,0.491176471,1/16/2005,20.00.00,2
0.12605042,0.067503925,0.185260311,0.461764706,1/16/2005,21.00.00,2
0.100840336,0.06122449,0.134550372,0.382352941,1/16/2005,22.00.00,2
0.12605042,0.081632653,0.167680865,0.426470588,1/16/2005,23.00.00,2
0.084033613,0.045525903,0.09127789,0.294117647,1/17/2005,02.00.00,1
0.050420168,0.021978022,0,0,1/17/2005,03.00.00,0
0.058823529,0.025117739,0.081812035,0.264705882,1/17/2005,06.00.00,1
0.084033613,0.050235479,0.08857336,0.279411765,1/17/2005,07.00.00,1
0.25210084,0.249607535,0.373225152,0.497058824,1/17/2005,08.00.00,2
0.260504202,0.230769231,0.358350237,0.547058824,1/17/2005,10.00.00,2
0.319327731,0.237048666,0.487491548,0.611764706,1/17/2005,11.00.00,2
0.226890756,0.210361068,0.320486815,0.523529412,1/17/2005,12.00.00,2
0.260504202,0.227629513,0.347532116,0.517647059,1/17/2005,13.00.00,2
0.336134454,0.332810047,0.457065585,0.567647059,1/17/2005,17.00.00,2
0.731092437,0.583987441,0.831643002,0.661764706,1/17/2005,19.00.00,2
0.302521008,0.262166405,0.393509128,0.532352941,1/17/2005,20.00.00,2
0.25210084,0.210361068,0.31102096,0.505882353,1/17/2005,21.00.00,2
0.159663866,0.116169545,0.201487492,0.420588235,1/17/2005,23.00.00,2
0.117647059,0.078492936,0.150777552,0.385294118,1/18/2005,01.00.00,2
0.084033613,0.053375196,0.102096011,0.308823529,1/18/2005,02.00.00,1
0.058823529,0.037676609,0,0,1/18/2005,03.00.00,0
0.075630252,0.054945055,0.122379986,0.311764706,1/18/2005,06.00.00,1
0.12605042,0.108320251,0.23056119,0.411764706,1/18/2005,07.00.00,2
0.260504202,0.263736264,0.373225152,0.491176471,1/18/2005,08.00.00,2
0.428571429,0.318681319,0.567275186,0.514705882,1/18/2005,09.00.00,2
0.487394958,0.392464678,0.709263016,0.691176471,1/18/2005,10.00.00,2
0.411764706,0.394034537,0.691007437,0.688235294,1/18/2005,13.00.00,2
0.43697479,0.43956044,0.69168357,0.705882353,1/18/2005,14.00.00,2
0.403361345,0.387755102,0.742393509,0.658823529,1/18/2005,16.00.00,2
0.411764706,0.384615385,0.743069642,0.705882353,1/18/2005,17.00.00,2
0.411764706,0.434850863,0.634888438,0.632352941,1/18/2005,18.00.00,2
0.352941176,0.340659341,0.503718729,0.541176471,1/18/2005,20.00.00,2
0.12605042,0.094191523,0.229208925,0.447058824,1/18/2005,21.00.00,2
0.008403361,0.051805338,0.09127789,0.305882353,1/18/2005,22.00.00,1
0.016806723,0.076923077,0.112914131,0.305882353,1/18/2005,23.00.00,1
0.075630252,0.103610675,0.156862745,0.364705882,1/19/2005,00.00.00,2
0.084033613,0.105180534,0.184584178,0.373529412,1/19/2005,01.00.00,2
0,0.023547881,0,0,1/19/2005,03.00.00,0
0,0.017268446,0.050709939,0.214705882,1/19/2005,04.00.00,0
0,0.014128728,0.035835024,0.152941176,1/19/2005,05.00.00,0
0,0.018838305,0.048681542,0.167647059,1/19/2005,06.00.00,0
0.058823529,0.119309262,0.179175118,0.376470588,1/19/2005,08.00.00,2
0.100840336,0.114599686,0.212305612,0.447058824,1/19/2005,09.00.00,2
0,0.039246468,0.121703854,0.364705882,1/19/2005,11.00.00,2
0,0.042386185,0.122379986,0.344117647,1/19/2005,12.00.00,2
0.050420168,0.105180534,0.177822853,0.376470588,1/19/2005,14.00.00,2
0.016806723,0.067503925,0.118999324,0.335294118,1/19/2005,15.00.00,2
0.058823529,0.064364207,0.114942529,0.329411765,1/19/2005,17.00.00,2
0.18487395,0.10989011,0.173089926,0.397058824,1/19/2005,19.00.00,2
0.218487395,0.12244898,0.214334009,0.414705882,1/19/2005,21.00.00,2
0.092436975,0.037676609,0.09127789,0.279411765,1/19/2005,22.00.00,1
0.100840336,0.06122449,0.107505071,0.285294118,1/19/2005,23.00.00,1
0.151260504,0.064364207,0.125760649,0.329411765,1/20/2005,00.00.00,2
0.075630252,0.020408163,0.050709939,0.182352941,1/20/2005,02.00.00,0
0.058823529,0.018838305,0,0,1/20/2005,03.00.00,0
0.050420168,0.010989011,0.027721433,0.117647059,1/20/2005,04.00.00,0
0.352941176,0.270015699,0.475997295,0.497058824,1/20/2005,09.00.00,2
0.218487395,0.186813187,0.357674104,0.444117647,1/20/2005,12.00.00,2
0.25210084,0.224489796,0.296146045,0.452941176,1/20/2005,14.00.00,2
0.378151261,0.343799058,0.479377958,0.6,1/20/2005,17.00.00,2
0.235294118,0.204081633,0.277890467,0.441176471,1/20/2005,21.00.00,2
0.176470588,0.10989011,0.178498986,0.388235294,1/20/2005,22.00.00,2
0.151260504,0.091051805,0.142663962,0.35,1/21/2005,00.00.00,2
0.134453782,0.087912088,0.121027721,0.323529412,1/21/2005,01.00.00,1
0.117647059,0.070643642,0.09127789,0.276470588,1/21/2005,02.00.00,1
0.109243697,0.072213501,0,0,1/21/2005,03.00.00,0
0.109243697,0.103610675,0.192021636,0.344117647,1/21/2005,05.00.00,2
0.134453782,0.144427002,0.24137931,0.355882353,1/21/2005,06.00.00,2
0.378151261,0.354788069,0.517917512,0.511764706,1/21/2005,08.00.00,2
0.352941176,0.321821036,0.551048005,0.538235294,1/21/2005,11.00.00,2
0.378151261,0.35321821,0.568627451,0.555882353,1/21/2005,12.00.00,2
0.420168067,0.376766091,0.559161596,0.582352941,1/21/2005,13.00.00,2
0.25210084,0.263736264,0.280594997,0.408823529,1/21/2005,15.00.00,2
0.134453782,0.318681319,0.417173766,0.570588235,1/21/2005,19.00.00,2
0.411764706,0.59811617,0.664638269,0.717647059,1/21/2005,20.00.00,2
0.537815126,0.56043956,0.811359026,0.714705882,1/21/2005,21.00.00,2
0.218487395,0.315541601,0.660581474,0.655882353,1/22/2005,00.00.00,2
0.134453782,0.226059655,0.548343475,0.635294118,1/22/2005,01.00.00,2
0.12605042,0.237048666,0.511832319,0.582352941,1/22/2005,02.00.00,2
0.075630252,0.205651491,0,0,1/22/2005,03.00.00,2
0.042016807,0.180533752,0.262339419,0.370588235,1/22/2005,04.00.00,2
0.033613445,0.182103611,0.393509128,0.538235294,1/22/2005,06.00.00,2
0.067226891,0.244897959,0.397565923,0.576470588,1/22/2005,08.00.00,2
0.084033613,0.235478807,0.36984449,0.6,1/22/2005,12.00.00,2
0.084033613,0.235478807,0.311697093,0.564705882,1/22/2005,13.00.00,2
0.109243697,0.265306122,0.307640297,0.547058824,1/22/2005,14.00.00,2
0.008403361,0.10989011,0.164976335,0.391176471,1/22/2005,15.00.00,2
0,0.092621664,0.136578769,0.370588235,1/22/2005,16.00.00,2
0,0.111459969,0.173089926,0.405882353,1/22/2005,17.00.00,2
0.008403361,0.135007849,0.209601082,0.435294118,1/22/2005,18.00.00,2
0.176470588,0.265306122,0.484110886,0.632352941,1/22/2005,22.00.00,2
0.109243697,0.237048666,0.382014875,0.576470588,1/22/2005,23.00.00,2
0.067226891,0.15855573,0.304935767,0.573529412,1/23/2005,00.00.00,2
0,0.117739403,0.211629479,0.532352941,1/23/2005,01.00.00,2
0,0.119309262,0.162947938,0.441176471,1/23/2005,02.00.00,2
0,0.092621664,0,0,1/23/2005,03.00.00,0
0,0.03610675,0.055442867,0.217647059,1/23/2005,05.00.00,0
0,0.031397174,0.060175794,0.214705882,1/23/2005,06.00.00,0
0,0.069073783,0.127789047,0.355882353,1/23/2005,09.00.00,2
0,0.100470958,0.197430696,0.476470588,1/23/2005,10.00.00,2
0,0.114599686,0.220419202,0.523529412,1/23/2005,11.00.00,2
0,0.124018838,0.206220419,0.514705882,1/23/2005,14.00.00,2
0,0.141287284,0.221771467,0.497058824,1/23/2005,15.00.00,2
0,0.10989011,0.189993239,0.529411765,1/23/2005,16.00.00,2
0,0.058084772,0.113590264,0.364705882,1/23/2005,17.00.00,2
0,0.106750392,0.146720757,0.414705882,1/23/2005,19.00.00,2
0,0.136577708,0.165652468,0.461764706,1/23/2005,20.00.00,2
0,0.073783359,0.104124408,0.361764706,1/23/2005,21.00.00,2
0,0.054945055,0.095334686,0.305882353,1/23/2005,22.00.00,1
0,0.08477237,0.14198783,0.394117647,1/23/2005,23.00.00,2
0,0.094191523,0.129141312,0.355882353,1/24/2005,01.00.00,2
0.008403361,0.119309262,0.167680865,0.4,1/24/2005,02.00.00,2
0,0.015698587,0.033806626,0.141176471,1/24/2005,04.00.00,0
0.025210084,0.009419152,0.029073698,0.117647059,1/24/2005,05.00.00,0
0.042016807,0.018838305,0.058147397,0.197058824,1/24/2005,06.00.00,0
0.050420168,0.045525903,0.102772143,0.305882353,1/24/2005,07.00.00,1
0.151260504,0.174254317,0.23056119,0.497058824,1/24/2005,08.00.00,2
0.168067227,0.152276295,0.240027045,0.597058824,1/24/2005,09.00.00,2
0.058823529,0.091051805,0.129141312,0.373529412,1/24/2005,13.00.00,2
0.092436975,0.125588697,0.173089926,0.435294118,1/24/2005,15.00.00,2
0.084033613,0.119309262,0.187964841,0.479411765,1/24/2005,17.00.00,2
0.12605042,0.163265306,0.204192022,0.529411765,1/24/2005,18.00.00,2
0.12605042,0.139717425,0.175118323,0.497058824,1/24/2005,19.00.00,2
0.100840336,0.114599686,0.149425287,0.447058824,1/24/2005,20.00.00,2
0,0.026687598,0.062880325,0.220588235,1/24/2005,22.00.00,1
0,0.015698587,0.044624746,0.167647059,1/25/2005,00.00.00,0
0,0.009419152,0.033130494,0.129411765,1/25/2005,01.00.00,0
0,0.006279435,0.019607843,0.085294118,1/25/2005,02.00.00,0
0,0.003139717,0.01352265,0.058823529,1/25/2005,05.00.00,0
0,0.001569859,0.026369168,0.102941176,1/25/2005,06.00.00,0
0,0.006279435,0.052062204,0.176470588,1/25/2005,07.00.00,0
0.058823529,0.08477237,0.164300203,0.461764706,1/25/2005,09.00.00,2
0.042016807,0.080062794,0.159567275,0.432352941,1/25/2005,10.00.00,2
0.033613445,0.059654631,0.200811359,0.552941176,1/25/2005,11.00.00,2
0.025210084,0.06122449,0.158891143,0.370588235,1/25/2005,12.00.00,2
0.016806723,0.056514914,0.112914131,0.314705882,1/25/2005,15.00.00,1
0.033613445,0.06122449,0.131169709,0.347058824,1/25/2005,17.00.00,2
0.058823529,0.076923077,0.1392833,0.394117647,1/25/2005,18.00.00,2
0.084033613,0.091051805,0.142663962,0.417647059,1/25/2005,19.00.00,2
0.092436975,0.095761381,0.133198107,0.391176471,1/25/2005,20.00.00,2
0.025210084,0.043956044,0.093982421,0.311764706,1/25/2005,21.00.00,1
0.008403361,0.037676609,0.076402975,0.255882353,1/25/2005,22.00.00,1
0,0.023547881,0.054766734,0.197058824,1/25/2005,23.00.00,0
0,0.004709576,0,0,1/26/2005,03.00.00,0
0,0.001569859,0.011494253,0.05,1/26/2005,05.00.00,0
0,0.007849294,0.028397566,0.102941176,1/26/2005,06.00.00,0
0.025210084,0.051805338,0.153482082,0.4,1/26/2005,08.00.00,2
0.050420168,0.069073783,0.16903313,0.479411765,1/26/2005,09.00.00,2
0.025210084,0.043956044,0.148073022,0.420588235,1/26/2005,10.00.00,2
0.016806723,0.054945055,0.121703854,0.358823529,1/26/2005,13.00.00,2
0.042016807,0.075353218,0.133198107,0.379411765,1/26/2005,14.00.00,2
0.025210084,0.065934066,0.137254902,0.391176471,1/26/2005,16.00.00,2
0.025210084,0.065934066,0.127112914,0.370588235,1/26/2005,17.00.00,2
0.084033613,0.133437991,0.198782961,0.520588235,1/26/2005,18.00.00,2
0.117647059,0.144427002,0.204192022,0.544117647,1/26/2005,19.00.00,2
0.117647059,0.119309262,0.176470588,0.497058824,1/26/2005,20.00.00,2
0.092436975,0.09733124,0.156862745,0.444117647,1/26/2005,21.00.00,2
0.033613445,0.045525903,0.104124408,0.335294118,1/26/2005,22.00.00,2
0.016806723,0.040816327,0.079107505,0.255882353,1/27/2005,00.00.00,1
0.016806723,0.034536892,0.073022312,0.244117647,1/27/2005,01.00.00,1
0.016806723,0.039246468,0.065584855,0.217647059,1/27/2005,02.00.00,0
0,0.01255887,0,0,1/27/2005,03.00.00,0
0,0.004709576,0.018931711,0.082352941,1/27/2005,04.00.00,0
0.058823529,0.021978022,0.087221095,0.267647059,1/27/2005,07.00.00,1
0.159663866,0.103610675,0.227180527,0.541176471,1/27/2005,08.00.00,2
0.201680672,0.131868132,0.226504395,0.6,1/27/2005,09.00.00,2
0.168067227,0.086342229,0.215010142,0.544117647,1/27/2005,10.00.00,2
0.109243697,0.054945055,0.135902637,0.367647059,1/27/2005,11.00.00,2
0.084033613,0.047095761,0.112237999,0.305882353,1/27/2005,12.00.00,1
0.12605042,0.073783359,0.133874239,0.370588235,1/27/2005,14.00.00,2
0.109243697,0.070643642,0.133874239,0.367647059,1/27/2005,15.00.00,2
0.12605042,0.080062794,0.151453685,0.417647059,1/27/2005,17.00.00,2
0.176470588,0.120879121,0.179851251,0.5,1/27/2005,18.00.00,2
0.218487395,0.161695447,0.220419202,0.573529412,1/27/2005,19.00.00,2
0.168067227,0.094191523,0.164300203,0.494117647,1/27/2005,21.00.00,2
0.117647059,0.056514914,0.119675456,0.376470588,1/27/2005,22.00.00,2
0.109243697,0.067503925,0.104800541,0.338235294,1/27/2005,23.00.00,2
0.100840336,0.053375196,0.096686951,0.326470588,1/28/2005,00.00.00,1
0.092436975,0.037676609,0.083840433,0.285294118,1/28/2005,01.00.00,1
0.067226891,0.021978022,0,0,1/28/2005,03.00.00,0
0.050420168,0.018838305,0.037863421,0.15,1/28/2005,04.00.00,0
0.050420168,0.025117739,0.070993915,0.232352941,1/28/2005,06.00.00,1
0.058823529,0.026687598,0.082488168,0.270588235,1/28/2005,07.00.00,1
0.18487395,0.128728414,0.231237323,0.605882353,1/28/2005,09.00.00,2
0.151260504,0.100470958,0.200135227,0.541176471,1/28/2005,10.00.00,2
0.151260504,0.089481947,0.21974307,0.561764706,1/28/2005,12.00.00,2
0.176470588,0.114599686,0.188640974,0.511764706,1/28/2005,14.00.00,2
0.159663866,0,0.173089926,0.482352941,1/28/2005,17.00.00,2
0.201680672,0,0.194726166,0.558823529,1/28/2005,18.00.00,2
0.25210084,0,0.202839757,0.582352941,1/28/2005,19.00.00,2
0.159663866,0,0.151453685,0.455882353,1/28/2005,20.00.00,2
0.151260504,0,0.148073022,0.45,1/28/2005,21.00.00,2
0.092436975,0,0.07775524,0.267647059,1/28/2005,23.00.00,1
0.092436975,0,0.091954023,0.308823529,1/29/2005,00.00.00,1
0.042016807,0.007849294,0.025016903,0.1,1/29/2005,04.00.00,0
0.042016807,0.007849294,0.022312373,0.091176471,1/29/2005,05.00.00,0
0.067226891,0.031397174,0.084516565,0.270588235,1/29/2005,08.00.00,1
0.092436975,0.047095761,0.101419878,0.282352941,1/29/2005,11.00.00,1
0.092436975,0.039246468,0.09127789,0.282352941,1/29/2005,13.00.00,1
0.100840336,0.047095761,0.102772143,0.3,1/29/2005,14.00.00,1
0.100840336,0.040816327,0.082488168,0.255882353,1/29/2005,16.00.00,1
0.117647059,0.047095761,0.111561866,0.347058824,1/29/2005,18.00.00,2
0.117647059,0.053375196,0.118999324,0.367647059,1/29/2005,20.00.00,2
0.12605042,0.045525903,0.132521974,0.411764706,1/29/2005,21.00.00,2
0.084033613,0.026687598,0.06964165,0.244117647,1/29/2005,22.00.00,1
0.084033613,0.025117739,0.061528059,0.214705882,1/29/2005,23.00.00,0
0.092436975,0.03610675,0.08045977,0.270588235,1/30/2005,00.00.00,1
0.109243697,0.034536892,0.099391481,0.320588235,1/30/2005,01.00.00,1
0,0.028257457,0.068965517,0.244117647,1/30/2005,04.00.00,1
0.050420168,0.009419152,0.037187289,0.147058824,1/30/2005,05.00.00,0
0.033613445,0.006279435,0.035835024,0.144117647,1/30/2005,07.00.00,0
0.042016807,0.010989011,0.050033807,0.182352941,1/30/2005,08.00.00,0
0.067226891,0.031397174,0.068289385,0.226470588,1/30/2005,11.00.00,1
0.084033613,0.031397174,0.087221095,0.270588235,1/30/2005,12.00.00,1
0.075630252,0.025117739,0.085192698,0.279411765,1/30/2005,13.00.00,1
0.075630252,0.025117739,0.089249493,0.279411765,1/30/2005,14.00.00,1
0.084033613,0.028257457,0.086544963,0.279411765,1/30/2005,16.00.00,1
0.084033613,0.040816327,0.114942529,0.347058824,1/30/2005,17.00.00,2
0.092436975,0.031397174,0.117647059,0.361764706,1/30/2005,18.00.00,2
0.100840336,0.043956044,0.145368492,0.411764706,1/30/2005,19.00.00,2
0.142857143,0.064364207,0.167004733,0.482352941,1/30/2005,21.00.00,2
0.109243697,0.054945055,0.125760649,0.382352941,1/30/2005,23.00.00,2
0.142857143,0.072213501,0.156186613,0.426470588,1/31/2005,00.00.00,2
0.12605042,0.047095761,0.117647059,0.370588235,1/31/2005,01.00.00,2
0.067226891,0.015698587,0.045977011,0.179411765,1/31/2005,02.00.00,0
0.042016807,0.007849294,0,0,1/31/2005,03.00.00,0
0.033613445,0.006279435,0.026369168,0.108823529,1/31/2005,04.00.00,0
0.033613445,0.009419152,0.036511156,0.147058824,1/31/2005,06.00.00,0
0.151260504,0.111459969,0.236646383,0.582352941,1/31/2005,08.00.00,2
0,0.21978022,0,0,1/31/2005,09.00.00,2
0.294117647,0.237048666,0.394861393,0.832352941,1/31/2005,10.00.00,2
0.226890756,0.183673469,0.269100744,0.570588235,1/31/2005,14.00.00,2
0.268907563,0.246467818,0.340094659,0.6,1/31/2005,16.00.00,2
0.344537815,0.331240188,0.432724814,0.670588235,1/31/2005,17.00.00,2
0.512605042,0.430141287,0.569979716,0.794117647,1/31/2005,18.00.00,2
